label,sentID,convID,convNumSent,text,sentNumTok,speakerID,speakerNumTok,age,ageExact,gender,education,socGrade
0,S5QR_385,S5QR,385,oh yeah that's true,13,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_388,S5QR,388,but then they had a go at me for dobbing them and I was like wait hold on a minute but then I was like I'm not gonna dob in,46,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_394,S5QR,394,yeah and he's friends with,7,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_395,S5QR,395,and talking to,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_404,S5QR,404,woah no no,3,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_409,S5QR,409,cos it is like me you,9,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_414,S5QR,414,yeah that's true actually,5,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_418,S5QR,418,goes grumpy when he can't do jazz,8,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_420,S5QR,420,yes she is actually,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_43,S5QR,43,disappointing,1,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_434,S5QR,434,yeah but then you let down your sneaky guard and you got moved,13,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_436,S5QR,436,but probably just cos he loves me,7,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_443,S5QR,443,and then he was like do you know,20,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_459,S5QR,459,yeah like when cos in physics basically he makes like every lesson going around and I just sit on the table like on this side and I'm sat there like this,48,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_46,S5QR,46,and nobody's taking,4,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_460,S5QR,460,yeah my posture is really bad like I sit on the sofa like this,14,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_461,S5QR,461,yeah but I just lean I just lean forward like when I'm sitting I I can't like sit like this,22,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_465,S5QR,465,it's so painful,4,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_467,S5QR,467,and like,3,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_470,S5QR,470,yeah she is both her parents are taller than my parents,11,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_472,S5QR,472,no but she will be,6,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_478,S5QR,478,she used to be really small,6,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_480,S5QR,480,and now she's pleased that she's small and she calls everyone a midget,15,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_488,S5QR,488,you're a midget you're a midget,8,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_489,S5QR,489,yeah but I don't understand like how people are so tall?,13,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_493,S5QR,493,yeah and I'm just I've just stopped growing,10,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_498,S5QR,498,yeah literally my family my family makes me feel so tall and then when I get back to school I'm not even that tall,25,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_499,S5QR,499,yeah like I'm like at school like woah,9,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_500,S5QR,500,like you stand up and then everyone's like,10,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_507,S5QR,507,yeah maybe,2,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_513,S5QR,513,there's no rooms there's no rooms for it well just get out then,15,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_517,S5QR,517,actually that is kind of polite for her,8,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_519,S5QR,519,yeah cos normally she'd just like stare at them and be like,15,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_521,S5QR,521,I can actually imagine her doing that,7,S0325,45925,11_18,13.0,F,2_secondary,E
1,S5QR_522,S5QR,522,stop it,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_530,S5QR,530,and I had to stand there like hiya,9,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_531,S5QR,531,alright guys,2,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_533,S5QR,533,proper,22,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_536,S5QR,536,I don't know how to,6,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_537,S5QR,537,and I'm just like,5,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_547,S5QR,547,all you do is just go it's like there's like four keys like it's not even keys it's just holes,24,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_548,S5QR,548,yeah it's not yeah it's,18,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_549,S5QR,549,yeah like literally what can you play on the recorder? like if it's a proper like big recorder then fair enough,23,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_55,S5QR,55,yeah Like a Girl,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_552,S5QR,552,okay that's okay,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_553,S5QR,553,but when it's like the little plastic like Yamaha,10,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_560,S5QR,560,and then the parents would have to be like that was so pleasing well done,15,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_564,S5QR,564,thought it was really good,5,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_58,S5QR,58,yeah she's like,18,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_580,S5QR,580,surely it's like the same?,7,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_581,S5QR,581,no it's bigger,14,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_586,S5QR,586,so do I actually,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_595,S5QR,595,yeah but by that point you'll have like ten pounds in from the paper round,16,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_596,S5QR,596,ten pounds extra,3,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_62,S5QR,62,and I saw these little children running,7,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_64,S5QR,64,and it was really interesting,5,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_72,S5QR,72,that's me,3,S0325,45925,11_18,13.0,F,2_secondary,E
0,S5QR_73,S5QR,73,that's you,4,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_9,S5QR,9,no cos it's my favourite film,13,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_96,S5QR,96,and I was like yeah yeah and then,25,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5QR_98,S5QR,98,I was,2,S0324,28467,11_18,14.0,F,2_secondary,E
0,S5U8_100,S5U8,100,yeah they look like Jelly Tots don't they?,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1000,S5U8,1000,this,10,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1018,S5U8,1018,erm you know?,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1036,S5U8,1036,erm and he,28,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_106,S5U8,106,cos everyone's getting this for Christmas did you know that?,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1079,S5U8,1079,she won't be helped,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1090,S5U8,1090,I've used it,11,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1104,S5U8,1104,er and her said,17,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1110,S5U8,1110,being I mean yes they weren't quite so worried last Saturday night,15,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1121,S5U8,1121,they're crazy aren't they?,7,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1129,S5U8,1129,it's only really,16,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1130,S5U8,1130,oh yeah time to go to a party twirly whirly you know but er,14,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_114,S5U8,114,he's a penguin,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_115,S5U8,115,he's a,23,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1154,S5U8,1154,and I can't remember what happened that weekend,39,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1158,S5U8,1158,what he,19,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_116,S5U8,116,but he does look a bit like a mole,9,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1165,S5U8,1165,I think partly he's,19,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1167,S5U8,1167,everything but,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1187,S5U8,1187,go for it,3,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1189,S5U8,1189,that'd be really,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1193,S5U8,1193,when they're at school he could just meet his friends er,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1195,S5U8,1195,but he said he wanted,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1207,S5U8,1207,it's not like they're unequal in the house it's a bit like he just feels,20,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1211,S5U8,1211,yeah that that and that's actually,7,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1213,S5U8,1213,I was actually quite I still am quite surprised it's just,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1239,S5U8,1239,even if there's not,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_124,S5U8,124,might have to,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1243,S5U8,1243,and like things just stopped and we just went to the park and things so it mattered already that,26,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1247,S5U8,1247,and it's,19,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1251,S5U8,1251,but I think,3,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1266,S5U8,1266,well this'll be nice we can just get a wee bus out there,17,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1278,S5U8,1278,erm but er,3,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1287,S5U8,1287,a bigger house but at the minute,32,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1288,S5U8,1288,mm yeah I know,4,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1294,S5U8,1294,in a sort of thinking way,20,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1296,S5U8,1296,I saw you sort of growing up and,16,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1312,S5U8,1312,erm but it's just that fascinating journey,8,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1325,S5U8,1325,yeah I hope,25,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1327,S5U8,1327,all I can do is just,7,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1329,S5U8,1329,hope that they get there cos it's it's gotta be their decision,15,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_134,S5U8,134,and when did it turn green?,16,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_1346,S5U8,1346,you know?,5,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1347,S5U8,1347,what about if he's suggesting picking up from the train?,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1352,S5U8,1352,so therefore I don't have to worry about,13,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1369,S5U8,1369,you have to yeah,9,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1378,S5U8,1378,I probably wouldn't I cos I,11,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1404,S5U8,1404,had to get my head out,9,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1406,S5U8,1406,switched off from the journey,5,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1408,S5U8,1408,here,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_1413,S5U8,1413,tonight mum,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_1414,S5U8,1414,no no no I won't,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_143,S5U8,143,okay yeah I wondered whether to put anything about it had stopped snowing but I dunno that might just drag out,31,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_152,S5U8,152,you might need to er,7,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_165,S5U8,165,I think it's a I think it's a lovely story I love your illustrations I'm most impressed by your illustrations,23,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_169,S5U8,169,on?,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_174,S5U8,174,or don't say it's the next day,9,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_182,S5U8,182,but he he could still say the next summer,18,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_185,S5U8,185,poor,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_189,S5U8,189,and then it goes to at night,7,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_213,S5U8,213,I mean the whole thing could just be about,30,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_216,S5U8,216,personally,15,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_225,S5U8,225,cos he woke up,31,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_236,S5U8,236,it's only because it's,18,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_243,S5U8,243,yeah he looks a bit faded,6,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_248,S5U8,248,I can make him not opaque,6,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_259,S5U8,259,in bits,5,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_264,S5U8,264,I can just erm,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_266,S5U8,266,make it a little bit easier for you but,15,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_271,S5U8,271,right I can I can see,12,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_274,S5U8,274,this is,13,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_276,S5U8,276,in the book,3,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_278,S5U8,278,it was too small,15,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_283,S5U8,283,I will knit you a hat instead,15,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_285,S5U8,285,where's he going?,5,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_311,S5U8,311,the sun came up,14,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_324,S5U8,324,and listening,3,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_328,S5U8,328,that page,8,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_343,S5U8,343,everyone's,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_349,S5U8,349,but if I did a little story,19,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_351,S5U8,351,of course it costs,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_357,S5U8,357,more of a personal thing if they've now done it,35,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_361,S5U8,361,cos I asked erm,11,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_365,S5U8,365,and the kids as well they're like yeah,21,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_370,S5U8,370,I got confused but it did look like a penguin,10,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_372,S5U8,372,but it could but I mean does it matter?,26,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_376,S5U8,376,if he thinks it's a mole it'll be a mole,12,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_378,S5U8,378,or if he thinks it's just a funny,21,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_425,S5U8,425,but it's good fun doing this kind of thing I mean I know there's,16,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_427,S5U8,427,kind of,30,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_428,S5U8,428,I wouldn't even start,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_430,S5U8,430,I really wouldn't start,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_442,S5U8,442,it's just to have little bits of,37,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_446,S5U8,446,er because it's it's,75,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_458,S5U8,458,no it's er just a sort of,29,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_480,S5U8,480,mm er now she was a wonderful warm-hearted,13,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_484,S5U8,484,I couldn't,13,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_488,S5U8,488,that that everybody would be able to,10,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_51,S5U8,51,when it was snowed sorry that should say,11,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_512,S5U8,512,yes yes,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_514,S5U8,514,yeah mm yeah mm,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_531,S5U8,531,easy and just soak it all up kind of thing,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_54,S5U8,54,I've I I'm very impressed,8,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_559,S5U8,559,don't worry if you're not around just say then I'm,18,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_56,S5U8,56,it's really good,4,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_561,S5U8,561,like a couple of,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_563,S5U8,563,days I know you're working,8,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_569,S5U8,569,but I suppose I had got a little bit of a kind of,13,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_573,S5U8,573,and both of them just got back straight away,9,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_581,S5U8,581,we'll do this and we'll do that,9,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_583,S5U8,583,but it well it was good and it in a way it was,47,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_589,S5U8,589,I was I was grateful,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_590,S5U8,590,both of them very sort of conscious,26,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_605,S5U8,605,I we want to come but it's been,9,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_613,S5U8,613,yeah it's I know,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_615,S5U8,615,don't wanna turn anyone against me,8,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_616,S5U8,616,erm they,64,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_620,S5U8,620,and I do it,19,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_622,S5U8,622,how often did his dad come and see him?,10,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_641,S5U8,641,oh you know ah I,21,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_643,S5U8,643,to trying to get people together even though it's erm,11,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_654,S5U8,654,yes that's right,4,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_659,S5U8,659,but as they get older it might actually be a bit more awkward so it now's the time now that you know needs,24,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_667,S5U8,667,but at least he did a bit,44,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_669,S5U8,669,connect to each other but when they do they really like it,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_68,S5U8,68,might,2,S0416,49647,11_18,12.0,M,9_unknown,E
0,S5U8_684,S5U8,684,right?,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_695,S5U8,695,yeah I understand,3,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_700,S5U8,700,about this and,21,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_702,S5U8,702,there,32,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_704,S5U8,704,how,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_706,S5U8,706,see him,3,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_721,S5U8,721,but she gets er,21,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_733,S5U8,733,she's,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_735,S5U8,735,oh she's borassic?,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_751,S5U8,751,has been like oh my god,6,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_756,S5U8,756,cos they were very close those three boys,9,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_758,S5U8,758,but but,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_759,S5U8,759,I cannot believe it,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_761,S5U8,761,oh god,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_762,S5U8,762,and the second time round I just said,16,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_766,S5U8,766,but I mean,3,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_771,S5U8,771,he has he,13,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_778,S5U8,778,and get the whole house,11,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_78,S5U8,78,excited about,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_792,S5U8,792,but though it's losing money hand over fist but you know?,13,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_796,S5U8,796,the shop,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_815,S5U8,815,borassic,1,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_835,S5U8,835,and she will give out and she will kick off and react probably but,14,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_837,S5U8,837,you know that's that's her business,8,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_839,S5U8,839,oh my god much more really,6,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_843,S5U8,843,which is,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_849,S5U8,849,he took,8,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_854,S5U8,854,yes definitely,25,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_864,S5U8,864,unless she goes for something big,6,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_889,S5U8,889,are the people who,4,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_891,S5U8,891,who'll who are not thinking that other people can sort me out and that,18,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_903,S5U8,903,he was he was an older fellow,7,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_904,S5U8,904,right yes,11,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_911,S5U8,911,in my course,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_913,S5U8,913,no he's not actually he's happily he's happily married,12,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_916,S5U8,916,erm but if I saw,15,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_92,S5U8,92,but actually,7,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_922,S5U8,922,right right,2,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_923,S5U8,923,and he wasn't actually,50,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_929,S5U8,929,hard to,2,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_933,S5U8,933,even though the,20,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_939,S5U8,939,you know the house and that kind of thing but,10,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_953,S5U8,953,not like that here in Ireland even now,8,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_960,S5U8,960,you know where,9,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5U8_967,S5U8,967,whereas it depends on your,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_969,S5U8,969,the circumstance but there er,40,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_975,S5U8,975,yeah because I mean I,5,S0417,88938,40_49,45.0,F,9_unknown,E
0,S5U8_98,S5U8,98,what sweeties are there at the back?,11,S0475,46227,70_79,73.0,F,4_graduate,E
0,S5XD_1007,S5XD,1007,you're not really going through that much together are you?,12,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1011,S5XD,1011,once you start moving jobs and moving houses together and stuff like that,13,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1012,S5XD,1012,I when I,59,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_102,S5XD,102,yeah you if you're nominated you have to go you have to dominate and you have to do,19,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1037,S5XD,1037,mine's been pretty exciting but like,7,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1047,S5XD,1047,well you still can,4,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1051,S5XD,1051,yeah but you're young what about when you're like retirement age you could start doing it all then,20,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1066,S5XD,1066,cos you'll still have the,6,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1068,S5XD,1068,you'll still have the bug in you cos it's just in you,14,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_107,S5XD,107,of herself,2,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1070,S5XD,1070,that's who you are,5,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1072,S5XD,1072,you will,2,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1073,S5XD,1073,most people will probably have similar experiences come to the completion of their life maybe we just do things at different times,64,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1079,S5XD,1079,friends I have different relationships,5,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1080,S5XD,1080,like what?,3,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1081,S5XD,1081,with friends back home now and with,7,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1085,S5XD,1085,just you know there's sacrifices from living abroad,9,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1088,S5XD,1088,it's harder to keep I think you have to try that much harder to keep that connection,18,S0196,10981,30_39,31.0,F,3_sixthform,B
0,S5XD_1093,S5XD,1093,and now I've been living away for six years so I've lived away for twice as long as I was really good friends with him,68,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1103,S5XD,1103,we should be of the same kinda mind and the same ilk and like,14,S0192,362107,19_29,28.0,M,4_graduate,C1
0,S5XD_1105,S5XD,1105,he's travelled with me before we travelled together so,10,S0192,362107,19_29,28.0,M,4_graduate,C1
